Date,Open,High,Low,Close,Adj Close,Volume
2017-07-17,555.885986,578.971008,411.776001,413.059998,413.059998,85013
2017-07-24,412.579987,578.892029,217.059998,345.661011,345.661011,5608377
2017-07-31,346.364014,756.932007,200.977997,220.656006,220.656006,1081476776
2017-08-07,223.755997,386.294006,223.755997,298.053009,298.053009,1403794984
2017-08-14,296.097992,1091.969971,290.207001,712.872986,712.872986,8937672896
2017-08-21,723.700989,756.590027,570.270020,620.895996,620.895996,4370583984
2017-08-28,619.697998,645.523987,528.315002,607.432983,607.432983,2417469024
2017-09-04,608.260986,707.981018,458.778992,537.067017,537.067017,3777404016
2017-09-11,537.187012,559.216980,301.688995,419.864014,419.864014,2388953984
2017-09-18,422.088013,550.409973,402.765991,421.029999,421.029999,2792425048
2017-09-25,419.647003,465.203003,415.152008,415.152008,415.152008,1429460976
2017-10-02,415.868988,430.863007,337.001007,342.212006,342.212006,1346551000
2017-10-09,342.756012,352.019012,289.036987,314.946991,314.946991,1635258976
2017-10-16,315.263000,394.963013,309.644989,331.660004,331.660004,2444406984
2017-10-23,330.667999,526.117004,309.871002,451.924011,451.924011,4131367936
2017-10-30,458.451996,684.530029,417.622009,630.702026,630.702026,7584106144
2017-11-06,630.306030,2477.649902,565.596985,1388.859985,1388.859985,21424014880
2017-11-13,1381.819946,1501.160034,863.979004,1172.050049,1172.050049,17448060160
2017-11-20,1172.430054,1782.829956,1140.880005,1735.660034,1735.660034,13484672000
2017-11-27,1722.930054,1742.400024,1222.099976,1559.930054,1559.930054,9239721024
2017-12-04,1560.160034,1731.319946,1226.209961,1323.069946,1323.069946,8752739904
2017-12-11,1320.000000,2080.409912,1316.849976,1862.880005,1862.880005,9720716992
2017-12-18,1869.209961,4355.620117,1799.119995,2903.120117,2903.120117,30439160576
2017-12-25,2929.350098,3112.639893,2329.469971,2533.010010,2533.010010,12565619840
2018-01-01,2534.820068,3071.159912,2359.300049,2786.879883,2786.879883,18049793088
2018-01-08,2786.600098,2976.489990,2275.070068,2553.320068,2553.320068,10362510016
2018-01-15,2541.580078,2576.129883,1361.020020,1776.640015,1776.640015,8202845952
2018-01-22,1794.459961,1815.420044,1500.369995,1746.250000,1746.250000,3887642016
2018-01-29,1745.359985,1763.239990,980.776001,1165.380005,1165.380005,4425065920
2018-02-05,1159.890015,1394.810059,764.018005,1217.640015,1217.640015,6935390016
2018-02-12,1222.430054,1641.400024,1205.729980,1487.459961,1487.459961,4551784032
2018-02-19,1483.339966,1569.030029,1143.069946,1178.099976,1178.099976,3718756000
2018-02-26,1177.579956,1303.660034,1149.439941,1289.079956,1289.079956,2899380992
2018-03-05,1287.099976,1291.880005,937.966980,1145.170044,1145.170044,3049025056
2018-03-12,1143.939941,1152.560059,851.612976,938.114990,938.114990,2983362016
2018-03-19,942.598022,1082.349976,915.513977,966.875977,966.875977,2466943040
2018-03-26,967.895020,975.612976,629.932983,643.026978,643.026978,2518280032
2018-04-02,644.458008,719.773010,603.705017,655.255981,655.255981,1767991008
2018-04-09,656.091003,785.351990,627.317017,780.825989,780.825989,2128022016
2018-04-16,781.120972,1250.510010,745.731018,1201.219971,1201.219971,5075158016
2018-04-23,1194.709961,1560.939941,1194.709961,1440.300049,1440.300049,9864635008
2018-04-30,1440.959961,1838.489990,1261.599976,1765.689941,1765.689941,8547091968
2018-05-07,1766.660034,1781.469971,1284.439941,1493.119995,1493.119995,8707967936
2018-05-14,1489.329956,1501.640015,1143.119995,1291.770020,1291.770020,6093820992
2018-05-21,1296.030029,1301.550049,958.815979,996.924011,996.924011,4514296896
2018-05-28,996.648010,1190.569946,880.885010,1170.400024,1170.400024,4621448064
2018-06-04,1170.780029,1206.530029,909.606995,939.546021,939.546021,4476456992
2018-06-11,937.632019,975.833008,818.619995,852.101990,852.101990,3186080960
2018-06-18,849.807007,918.198975,676.942993,749.364990,749.364990,3198615008
