Date,Open,High,Low,Close,Adj Close,Volume
2017-07-01,555.885986,578.971008,217.059998,294.460999,294.460999,6769350
2017-08-01,294.601990,1091.969971,200.977997,588.172974,588.172974,17120742664
2017-09-01,588.398010,707.981018,301.688995,432.626007,432.626007,11313133064
2017-10-01,433.380005,526.117004,289.036987,439.053009,439.053009,10862082928
2017-11-01,438.298004,2477.649902,437.908997,1256.329956,1256.329956,66779387319
2017-12-01,1381.810059,4355.620117,1226.209961,2533.010010,2533.010010,64494638272
2018-01-01,2534.820068,3071.159912,1361.020020,1486.890015,1486.890015,42244036064
2018-02-01,1491.119995,1641.400024,764.018005,1204.160034,1204.160034,19146145984
2018-03-01,1204.839966,1303.660034,677.528015,685.247009,685.247009,12342156128
2018-04-01,688.013977,1560.939941,603.705017,1350.050049,1350.050049,19907360032
2018-05-01,1348.640015,1838.489990,880.885010,995.343994,995.343994,29661600832
2018-06-01,995.661011,1206.530029,651.211975,748.708984,748.708984,15393792032
2018-07-01,749.179016,880.984985,669.520996,777.145996,777.145996,15957662984
2018-08-01,779.950012,779.950012,481.433014,543.078003,543.078003,11034762000
2018-09-01,543.961975,653.689026,413.039001,529.924988,529.924988,13279607000
2018-10-01,531.638000,547.491028,411.519989,422.859009,422.859009,10436746000
2018-11-01,423.069000,638.552002,154.279999,173.066895,173.066895,15210219240
2018-12-01,172.517670,229.012741,75.075317,151.045700,151.045700,10007033608
2019-01-01,150.895782,175.464142,108.088158,114.810188,114.810188,7086368824
2019-02-01,114.799126,157.646927,111.838692,132.186966,132.186966,8773675706
2019-03-01,132.075424,177.730911,123.252815,168.937546,168.937546,12156626471
2019-04-01,168.899078,342.870026,167.087402,267.758148,267.758148,47456448213
2019-05-01,267.992920,478.525909,266.458679,445.069946,445.069946,80232305142
2019-06-01,445.029572,522.091309,368.951111,399.470367,399.470367,59110106941
2019-07-01,399.833496,428.360046,258.648987,326.570282,326.570282,52270160643
2019-08-01,326.587280,353.700806,272.881134,279.939514,279.939514,43359126794
2019-09-01,279.992554,332.891327,208.168076,228.122894,228.122894,58643525342
2019-10-01,228.261993,303.614349,203.071884,284.476654,284.476654,57320855651
2019-11-01,284.489502,307.362732,194.761307,218.907867,218.907867,61514142450
2019-12-01,218.988754,221.656448,172.947327,204.623169,204.623169,45575599226
2020-01-01,204.671295,364.158081,192.979492,325.978485,325.978485,43011739406
2020-01-17,326.712891,352.118988,320.618866,352.118988,352.118988,4179495168
