Date,Open,High,Low,Close,Adj Close,Volume
2017-09-18,0.178309,0.190680,0.169291,0.175787,0.175787,310836704
2017-09-25,0.175519,0.207687,0.174939,0.206532,0.206532,651885304
2017-10-02,0.206077,0.279944,0.198730,0.279944,0.279944,1429267628
2017-10-09,0.278758,0.278758,0.238867,0.263983,0.263983,2290429008
2017-10-16,0.263386,0.291359,0.200722,0.204177,0.204177,2408550520
2017-10-23,0.203504,0.217508,0.190455,0.202785,0.202785,552205396
2017-10-30,0.203076,0.228026,0.183815,0.202055,0.202055,838775984
2017-11-06,0.201967,0.221791,0.195389,0.197339,0.197339,1047893008
2017-11-13,0.197472,0.271790,0.197456,0.231016,0.231016,2117978976
2017-11-20,0.231336,0.255700,0.227200,0.248818,0.248818,1397653000
2017-11-27,0.248305,0.301084,0.229586,0.252558,0.252558,2165514976
2017-12-04,0.252919,0.278673,0.221340,0.237333,0.237333,1892607040
2017-12-11,0.236574,0.892267,0.235804,0.728366,0.728366,16162781056
2017-12-18,0.728036,1.379180,0.689323,1.043950,1.043950,14323169152
2017-12-25,1.045610,2.854530,1.003560,2.300570,2.300570,27618630464
2018-01-01,2.296020,3.841940,2.148970,3.377810,3.377810,31265990400
2018-01-08,3.363570,3.363570,1.615270,1.861190,1.861190,25578899840
2018-01-15,1.856250,1.900810,0.897797,1.380040,1.380040,32772700288
2018-01-22,1.391610,1.438120,1.135000,1.399600,1.399600,12513129152
2018-01-29,1.399210,1.405250,0.635185,0.815703,0.815703,11592449920
2018-02-05,0.825943,1.300590,0.588360,1.004160,1.004160,14655665088
2018-02-12,1.006500,1.217590,1.006500,1.120460,1.120460,8192239168
2018-02-19,1.123150,1.174480,0.898286,0.943487,0.943487,4870805024
2018-02-26,0.943704,1.026310,0.890630,1.005540,1.005540,2925227936
2018-03-05,1.014290,1.080210,0.751485,0.831122,0.831122,5755939040
2018-03-12,0.832127,0.838328,0.548815,0.658777,0.658777,3748374048
2018-03-19,0.672126,0.749080,0.625258,0.641875,0.641875,3894828000
2018-03-26,0.642683,0.644121,0.466223,0.485081,0.485081,2524030000
2018-04-02,0.486067,0.563117,0.465615,0.500398,0.500398,2179373968
2018-04-09,0.501201,0.693112,0.482573,0.682534,0.682534,4595792064
2018-04-16,0.682296,0.938354,0.638610,0.869995,0.869995,7331164928
2018-04-23,0.866578,0.965610,0.771787,0.872778,0.872778,7248941120
2018-04-30,0.871404,0.927695,0.797826,0.871424,0.871424,4792294976
2018-05-07,0.871214,0.871236,0.639771,0.745748,0.745748,4199056960
2018-05-14,0.744701,0.756983,0.653390,0.700244,0.700244,2673680032
2018-05-21,0.700441,0.703051,0.586997,0.607881,0.607881,2098228976
2018-05-28,0.608368,0.673594,0.551635,0.671205,0.671205,2218678016
2018-06-04,0.692466,0.703623,0.561237,0.588126,0.588126,2353425040
2018-06-11,0.586198,0.604066,0.517036,0.528216,0.528216,1996175984
2018-06-18,0.528820,0.558059,0.450048,0.477380,0.477380,1897035008
2018-06-25,0.477106,0.491110,0.427302,0.461358,0.461358,1769870960
2018-07-02,0.461606,0.515696,0.453839,0.477749,0.477749,2026599008
2018-07-09,0.477291,0.480774,0.428033,0.445894,0.445894,1269936016
2018-07-16,0.446413,0.519560,0.436483,0.449311,0.449311,1913562032
2018-07-23,0.449121,0.466983,0.438565,0.453306,0.453306,1522990000
2018-07-30,0.453469,0.459134,0.426481,0.433638,0.433638,1655975000
2018-08-06,0.433886,0.435794,0.291582,0.297870,0.297870,1885669000
2018-08-13,0.297572,0.373619,0.253983,0.343978,0.343978,2341374000
2018-08-20,0.344451,0.351689,0.316613,0.323776,0.323776,1644954000
2018-08-27,0.323643,0.356798,0.323066,0.342523,0.342523,1813980000
2018-09-03,0.343137,0.343684,0.273789,0.278680,0.278680,1668977000
2018-09-10,0.280237,0.284941,0.255756,0.281166,0.281166,1686935000
2018-09-17,0.281545,0.769380,0.268184,0.570689,0.570689,10184564000
2018-09-24,0.570614,0.618702,0.441519,0.581572,0.581572,8402098000
2018-10-01,0.583511,0.602337,0.469887,0.482039,0.482039,5377797000
2018-10-08,0.484018,0.496593,0.378914,0.403286,0.403286,3644332000
2018-10-15,0.401654,0.478521,0.396701,0.456694,0.456694,3493315000
2018-10-22,0.456089,0.471596,0.439644,0.462406,0.462406,1989560000
2018-10-29,0.461598,0.470722,0.437057,0.462691,0.462691,2407255000
2018-11-05,0.461444,0.560547,0.460769,0.505913,0.505913,4337708000
2018-11-12,0.507833,0.525536,0.430398,0.510473,0.510473,5158623000
2018-11-19,0.510127,0.510127,0.324953,0.374551,0.374551,6870949000
2018-11-26,0.375553,0.401583,0.342019,0.367627,0.367627,4281927464
2018-12-03,0.368598,0.368598,0.291351,0.313370,0.313370,3317046743
2018-12-10,0.313485,0.316210,0.282523,0.287929,0.287929,2369338965
2018-12-17,0.288101,0.393330,0.286942,0.371270,0.371270,5286747759
2018-12-24,0.372398,0.448477,0.336282,0.369581,0.369581,5780413506
2018-12-31,0.371051,0.378021,0.350402,0.368395,0.368395,3328514515
2019-01-07,0.368854,0.381949,0.317098,0.317863,0.317863,3623766343
2019-01-14,0.318354,0.337942,0.317609,0.321177,0.321177,3050558722
2019-01-21,0.321178,0.322593,0.308366,0.309439,0.309439,2587788131
2019-01-28,0.309360,0.333835,0.285888,0.302352,0.302352,4005788676
2019-02-04,0.302580,0.315308,0.290119,0.309909,0.309909,3307640827
2019-02-11,0.310034,0.311322,0.299235,0.303370,0.303370,3093443268
2019-02-18,0.303084,0.343676,0.299331,0.301443,0.301443,5761812342
2019-02-25,0.300708,0.337855,0.300708,0.312554,0.312554,5298249936
2019-03-04,0.312021,0.320833,0.302677,0.313107,0.313107,4966036582
2019-03-11,0.313175,0.322413,0.307536,0.317612,0.317612,4712854662
2019-03-18,0.317716,0.320850,0.308168,0.308992,0.308992,4933146928
2019-03-25,0.309446,0.326784,0.298987,0.309229,0.309229,5407589696
2019-04-01,0.309195,0.374064,0.308910,0.359856,0.359856,12577642750
2019-04-08,0.361143,0.367036,0.321167,0.328809,0.328809,8244931684
2019-04-15,0.328841,0.345289,0.318090,0.322449,0.322449,6926989544
2019-04-22,0.322277,0.329350,0.287485,0.297426,0.297426,7651893529
2019-04-29,0.297422,0.315657,0.291652,0.302342,0.302342,7115000202
2019-05-06,0.302275,0.336324,0.294114,0.310074,0.310074,9200525815
2019-05-13,0.310118,0.474619,0.308434,0.417700,0.417700,25389194365
2019-05-20,0.417456,0.417456,0.366805,0.408413,0.408413,12779311622
2019-05-27,0.408397,0.469458,0.407021,0.444785,0.444785,17558734777
2019-06-03,0.444674,0.459579,0.379967,0.388266,0.388266,13344573935
2019-06-10,0.388186,0.438876,0.383885,0.427516,0.427516,9683349866
2019-06-17,0.427161,0.505467,0.423504,0.468291,0.468291,13561852336
2019-06-24,0.468564,0.494310,0.395387,0.396411,0.396411,15540484573
2019-07-01,0.395900,0.417618,0.375611,0.397047,0.397047,10301409924
2019-07-08,0.397261,0.406549,0.305326,0.306426,0.306426,11107526217
2019-07-15,0.306575,0.340477,0.291294,0.331309,0.331309,10619066994
2019-07-22,0.331368,0.331670,0.304110,0.312288,0.312288,7454255563
2019-07-29,0.311996,0.322925,0.307865,0.319842,0.319842,6148420416
2019-08-05,0.319723,0.331414,0.293271,0.301915,0.301915,7085092240
2019-08-12,0.302169,0.303528,0.252390,0.282646,0.282646,8107730345
2019-08-19,0.282290,0.289091,0.260688,0.270088,0.270088,7427144321
2019-08-26,0.269946,0.277432,0.249951,0.258054,0.258054,7584394447
2019-09-02,0.258064,0.265279,0.250805,0.263084,0.263084,7395028417
2019-09-09,0.263247,0.264858,0.252555,0.261628,0.261628,6834528063
2019-09-16,0.261574,0.322034,0.259181,0.278931,0.278931,11789607864
2019-09-23,0.278602,0.286114,0.227052,0.241388,0.241388,9974988628
2019-09-30,0.241383,0.260526,0.238320,0.257705,0.257705,8107017599
2019-10-07,0.257570,0.283725,0.255627,0.277765,0.277765,9962629011
2019-10-14,0.277626,0.302481,0.276666,0.294179,0.294179,12188650948
2019-10-21,0.294265,0.310290,0.260083,0.298100,0.298100,14900019519
2019-10-28,0.298143,0.307984,0.288818,0.291261,0.291261,12150711277
2019-11-04,0.291236,0.313278,0.274005,0.280204,0.280204,12866185435
2019-11-11,0.280164,0.281727,0.259878,0.265253,0.265253,9403002467
2019-11-18,0.265137,0.265514,0.223184,0.223184,0.223184,12204225050
2019-11-25,0.222832,0.233615,0.207013,0.225333,0.225333,17252880580
2019-12-02,0.225386,0.233737,0.212603,0.230435,0.230435,8501679873
2019-12-09,0.230433,0.231324,0.211347,0.218601,0.218601,8295957790
2019-12-16,0.218647,0.218908,0.178485,0.196978,0.196978,11505633848
2019-12-23,0.196958,0.198972,0.188141,0.197051,0.197051,8472734064
2019-12-30,0.197063,0.199223,0.185846,0.195537,0.195537,7928162303
2020-01-06,0.195536,0.223832,0.195068,0.215633,0.215633,12508228919
2020-01-13,0.215624,0.241832,0.210601,0.228574,0.228574,8618518210
2020-01-17,0.228666,0.236785,0.226576,0.236785,0.236785,2179361280
